Date,y,Friday,Monday,Thursday,Tuesday,Wednesday
2012-10-02,-0.037377430642397846,0,0,0,1,0
2012-10-03,-0.01782302560733906,0,0,0,0,1
2012-10-04,-0.05703176260766074,0,0,1,0,0
2012-10-05,-0.015120293068374036,1,0,0,0,0
2012-10-08,0.05443124473998373,0,1,0,0,0
2012-10-09,0.08338856460525101,0,0,0,1,0
2012-10-10,-0.004886983482268459,0,0,0,0,1
2012-10-11,-0.042971192363299715,0,0,1,0,0
2012-10-12,0.035278975732995654,1,0,0,0,0
2012-10-15,-0.053903281585174545,0,1,0,0,0
2012-10-16,-0.0032744066297287766,0,0,0,1,0
2012-10-17,-0.009855490773514441,0,0,0,0,1
2012-10-18,-0.0026542775489747372,0,0,1,0,0
2012-10-19,0.13506319155269164,1,0,0,0,0
2012-10-22,-0.025791245045896583,0,1,0,0,0
2012-10-23,0.13297226070264112,0,0,0,1,0
2012-10-24,-0.026553372385866303,0,0,0,0,1
2012-10-25,-0.011456578578653787,0,0,1,0,0
2012-10-26,-0.017108242766733284,1,0,0,0,0
2012-10-31,0.04435715548661534,0,0,0,0,1
2012-11-01,-0.10268816173331641,0,0,1,0,0
2012-11-02,0.05392448111033521,1,0,0,0,0
2012-11-05,0.04718589633348835,0,1,0,0,0
2012-11-06,-0.04560261395812637,0,0,0,1,0
2012-11-07,0.08532423245220255,0,0,0,0,1
2012-11-08,-0.030922439986744488,0,0,1,0,0
2012-11-09,0.006490040060511015,1,0,0,0,0
2012-11-12,-0.10370769703802396,0,1,0,0,0
2012-11-13,-0.0017986022839698856,0,0,0,1,0
2012-11-14,0.07627630551716358,0,0,0,0,1
2012-11-15,0.0039062329534707008,0,0,1,0,0
2012-11-16,-0.08782656719332749,1,0,0,0,0
2012-11-19,-0.07129799434327577,0,1,0,0,0
2012-11-20,-0.010498677809387513,0,0,0,1,0
2012-11-21,0.01525202235240597,0,0,0,0,1
2012-11-23,-0.011103858369339026,1,0,0,0,0
2012-11-26,0.023778048118474393,0,1,0,0,0
2012-11-27,0.02709677911573838,0,0,0,1,0
2012-11-28,-0.02575375913613398,0,0,0,0,1
2012-11-29,-0.02901352692614234,0,0,1,0,0
2012-11-30,0.05378482359716941,1,0,0,0,0
2012-12-03,0.048519187753115034,0,1,0,0,0
2012-12-04,0.028846242018708557,0,0,0,1,0
2012-12-05,-0.03855150247704642,0,0,0,0,1
2012-12-06,0.007290452363791333,0,0,1,0,0
2012-12-07,-0.041013287593778425,1,0,0,0,0
2012-12-10,0.00943393849868146,0,1,0,0,0
2012-12-11,-0.029906514956584918,0,0,0,1,0
2012-12-12,0.024405916627425306,0,0,0,0,1
2012-12-13,0.038244493038984695,0,0,1,0,0
2012-12-14,0.026570081415916214,1,0,0,0,0
2012-12-17,-0.03882352043600645,0,1,0,0,0
2012-12-18,-0.04712365058587353,0,0,0,1,0
2012-12-19,0.1149647367123825,0,0,0,0,1
2012-12-20,0.017857111465626074,0,0,1,0,0
2012-12-21,0.009620830535366887,1,0,0,0,0
2012-12-24,0.0,0,1,0,0,0
2012-12-26,0.09192821612227053,0,0,0,0,1
2012-12-27,-0.0005133587842316434,0,0,1,0,0
2012-12-28,0.16692347789508255,1,0,0,0,0
2012-12-31,-0.2068661530649003,0,1,0,0,0
2013-01-02,-0.1853496153019739,0,0,0,0,1
2013-01-03,-0.008174378955344674,0,0,1,0,0
2013-01-04,-0.050137395252208505,1,0,0,0,0
2013-01-07,-0.002892260453629003,0,1,0,0,0
2013-01-08,-0.012327779315751464,0,0,0,1,0
2013-01-09,0.013950112749932408,0,0,0,0,1
2013-01-10,-0.023171661026453294,0,0,1,0,0
2013-01-11,-0.00963677662317275,1,0,0,0,0
2013-01-14,0.011976108173510136,0,1,0,0,0
2013-01-15,0.0022189150854625694,0,0,0,1,0
2013-01-16,-0.00959410425173346,0,0,0,0,1
2013-01-17,0.011177318753913035,0,0,1,0,0
2013-01-18,-0.08179806054827066,1,0,0,0,0
2013-01-22,-0.0024076832166408657,0,0,0,1,0
2013-01-23,0.002413494145989681,0,0,0,0,1
2013-01-24,0.018459032225695893,0,0,1,0,0
2013-01-25,0.015760501934816595,1,0,0,0,0
2013-01-28,0.05275402120944994,0,1,0,0,0
2013-01-29,-0.019159858589141043,0,0,0,1,0
2013-01-30,0.07588273804401613,0,0,0,0,1
2013-01-31,-0.0027932934850189994,0,0,1,0,0
2013-02-01,-0.09663866528334908,1,0,0,0,0
2013-02-04,0.13720934186859557,0,1,0,0,0
2013-02-05,-0.06475799620480527,0,0,0,1,0
2013-02-06,-0.022594782331140095,0,0,0,0,1
2013-02-07,0.006711420851004624,0,0,1,0,0
2013-02-08,-0.03555552164713538,1,0,0,0,0
2013-02-11,-0.006144460412262687,0,1,0,0,0
2013-02-12,-0.02318386760346869,0,0,0,1,0
2013-02-13,0.026898670069513297,0,0,0,0,1
2013-02-14,-0.02465329014711859,0,0,1,0,0
2013-02-15,-0.015797773434098383,1,0,0,0,0
2013-02-19,-0.012038492622073904,0,0,0,1,0
2013-02-20,0.1925263854404382,0,0,0,0,1
2013-02-21,0.03678473778114544,0,0,1,0,0
2013-02-22,-0.06898818477746582,1,0,0,0,0
2013-02-25,0.3401552342182381,0,1,0,0,0
2013-02-26,-0.11163764915411245,0,0,0,1,0
2013-02-27,-0.1268524712826461,0,0,0,0,1
2013-02-28,0.05295320508388057,0,0,1,0,0
2013-03-01,-0.009671216633850732,1,0,0,0,0
2013-03-04,-0.0878905897116048,0,1,0,0,0
2013-03-05,-0.03783016973496567,0,0,0,1,0
2013-03-06,0.00370921308848704,0,0,0,0,1
2013-03-07,-0.034737570039203525,0,0,1,0,0
2013-03-08,-0.03598776814148086,1,0,0,0,0
2013-03-11,-0.08181093887909707,0,1,0,0,0
2013-03-12,0.061418686191580196,0,0,0,1,0
2013-03-13,-0.035859862888530936,0,0,0,0,1
2013-03-14,-0.04480133021041943,0,0,1,0,0
2013-03-15,0.0,1,0,0,0,0
2013-03-18,0.18230083461692548,0,1,0,0,0
2013-03-19,0.07709586176005034,0,0,0,1,0
2013-03-20,-0.11952746532260672,0,0,0,0,1
2013-03-21,0.10418308499413409,0,0,1,0,0
2013-03-22,-0.030021449833117164,1,0,0,0,0
2013-03-25,0.012527640391825967,0,1,0,0,0
2013-03-26,-0.07059674887283884,0,0,0,1,0
2013-03-27,0.029757176753707704,0,0,0,0,1
2013-03-28,-0.03422051880754595,0,0,1,0,0
2013-04-01,0.06929134863442465,0,1,0,0,0
2013-04-02,-0.058910176379186496,0,0,0,1,0
2013-04-03,0.1118936099416743,0,0,0,0,1
2013-04-04,-0.022519331032031964,0,0,1,0,0
2013-04-05,0.0021598079359022027,1,0,0,0,0
2013-04-08,-0.05244256407396508,0,1,0,0,0
2013-04-09,-0.02653521144276183,0,0,0,1,0
2013-04-10,-0.03738321574816339,0,0,0,0,1
2013-04-11,-0.009708728874782357,0,0,1,0,0
2013-04-12,-0.014705829646026292,1,0,0,0,0
2013-04-15,0.43200662163099346,0,1,0,0,0
2013-04-16,-0.19166186056055945,0,0,0,1,0
2013-04-17,0.18266476961079903,0,0,0,0,1
2013-04-18,0.06359777241091291,0,0,1,0,0
2013-04-19,-0.14749426410501187,1,0,0,0,0
2013-04-22,-0.03874414918906155,0,1,0,0,0
2013-04-23,-0.06323841413309517,0,0,0,1,0
2013-04-24,0.009643925731124492,0,0,0,0,1
2013-04-25,0.0007347706931741804,0,0,1,0,0
2013-04-26,-0.0007342312016050956,1,0,0,0,0
2013-04-29,0.007347566788560966,0,1,0,0,0
2013-04-30,-0.013858466801943248,0,0,0,1,0
2013-05-01,0.07174550891360987,0,0,0,0,1
2013-05-02,-0.062111775896931065,0,0,1,0,0
2013-05-03,-0.05445178534286099,1,0,0,0,0
2013-05-06,-0.014786033339859395,0,1,0,0,0
2013-05-07,0.013428126251415096,0,0,0,1,0
2013-05-08,-0.013250200881126717,0,0,0,0,1
2013-05-09,0.037124824067425566,0,0,1,0,0
2013-05-10,-0.04112718637824786,1,0,0,0,0
2013-05-13,-0.0031771216336963226,0,1,0,0,0
2013-05-14,0.01752990148886413,0,0,0,1,0
2013-05-15,0.0031323383256973703,0,0,0,0,1
2013-05-16,0.020296586002399142,0,0,1,0,0
2013-05-17,-0.04743687069897984,1,0,0,0,0
2013-05-20,0.04578318531975789,0,1,0,0,0
2013-05-21,0.026881675536863048,0,0,0,1,0
2013-05-22,0.033657428056613536,0,0,0,0,1
2013-05-23,0.018089725435640025,0,0,1,0,0
2013-05-24,-0.005685851132994912,1,0,0,0,0
2013-05-28,0.03502500208254111,0,0,0,1,0
2013-05-29,0.024171297826966143,0,0,0,0,1
2013-05-30,-0.020229277968862758,0,0,1,0,0
2013-05-31,0.12181689859724543,1,0,0,0,0
2013-06-03,-0.0012269049908646412,0,1,0,0,0
2013-06-04,-0.0006142646474234237,0,0,0,1,0
2013-06-05,0.07559923218375819,0,0,0,0,1
2013-06-06,-0.04971433367047995,0,0,1,0,0
2013-06-07,-0.08959704706173677,1,0,0,0,0
2013-06-10,0.019815008603540463,0,1,0,0,0
2013-06-11,0.10556995846760597,0,0,0,1,0
2013-06-12,0.08904513678606274,0,0,0,0,1
2013-06-13,-0.11726736349016686,0,0,1,0,0
2013-06-14,0.045094441072457636,1,0,0,0,0
2013-06-17,-0.02040818596238081,0,1,0,0,0
2013-06-18,-0.01130944257960742,0,0,0,1,0
2013-06-19,0.0018060673205622102,0,0,0,0,1
2013-06-20,0.23137022371916482,0,0,1,0,0
2013-06-21,-0.07759883701068104,1,0,0,0,0
2013-06-24,0.0640212177906585,0,1,0,0,0
2013-06-25,-0.08155152895186313,0,0,0,1,0
2013-06-26,-0.06821874800887562,0,0,0,0,1
2013-06-27,-0.02033692578385271,0,0,1,0,0
2013-06-28,0.0,1,0,0,0,0
2013-07-01,-0.029062856072337162,0,1,0,0,0
2013-07-02,0.00427609598262535,0,0,0,1,0
2013-07-03,-0.014598525749495717,0,0,0,0,1
2013-07-05,-0.08086421962482693,1,0,0,0,0
2013-07-08,-0.007387549215261857,0,1,0,0,0
2013-07-09,-0.029093326066997327,0,0,0,1,0
2013-07-10,-0.00975612122655678,0,0,0,0,1
2013-07-11,-0.014074581895019977,0,0,1,0,0
2013-07-12,-0.012134195111823565,1,0,0,0,0
2013-07-15,-0.0036127305045956515,0,1,0,0,0
2013-07-16,0.045685287613029146,0,0,0,1,0
2013-07-17,-0.04438282523832271,0,0,0,0,1
2013-07-18,-0.0007256368215736719,0,0,1,0,0
2013-07-19,-0.08932465178075988,1,0,0,0,0
2013-07-22,-0.01993620420737685,0,1,0,0,0
2013-07-23,0.030105767836251074,0,0,0,1,0
2013-07-24,0.0410742862583815,0,0,0,0,1
2013-07-25,-0.015933234695336473,0,0,1,0,0
2013-07-26,-0.01927525018141507,1,0,0,0,0
2013-07-29,0.052672960867039986,0,1,0,0,0
2013-07-30,0.0,0,0,0,1,0
2013-07-31,0.004480915937564056,0,0,0,0,1
2013-08-01,-0.03791823316833942,0,0,1,0,0
2013-08-02,-0.07418856795036588,1,0,0,0,0
2013-08-05,-0.011686093071611503,0,1,0,0,0
2013-08-06,0.07432433303208819,0,0,0,1,0
2013-08-07,0.020440194162688607,0,0,0,0,1
2013-08-08,-0.019260401295586482,0,0,1,0,0
2013-08-09,0.053417150795617596,1,0,0,0,0
2013-08-12,-0.04474268714560792,0,1,0,0,0
2013-08-13,-0.039032004966551015,0,0,0,1,0
2013-08-14,0.05930134178330593,0,0,0,0,1
2013-08-15,0.1296011951938032,0,0,1,0,0
2013-08-16,-0.024439895985400084,1,0,0,0,0
2013-08-19,0.05080031327239243,0,1,0,0,0
2013-08-20,-0.012582816507129335,0,0,0,1,0
2013-08-21,0.06908113638579039,0,0,0,0,1
2013-08-22,-0.07402756477821004,0,0,1,0,0
2013-08-23,-0.05284557415651192,1,0,0,0,0
2013-08-26,0.07224608454602777,0,1,0,0,0
2013-08-27,0.11874587817373472,0,0,0,1,0
2013-08-28,-0.016696522301875127,0,0,0,0,1
2013-08-29,0.019405682187133122,0,0,1,0,0
2013-08-30,0.01189772571644987,1,0,0,0,0
2013-09-03,-0.02351555632851199,0,0,0,1,0
2013-09-04,-0.04394945629656988,0,0,0,0,1
2013-09-05,-0.006926930471317538,0,0,1,0,0
2013-09-06,0.005072918286864736,1,0,0,0,0
2013-09-09,-0.013880142696148567,0,1,0,0,0
2013-09-10,-0.07037750309761104,0,0,0,1,0
2013-09-11,-0.048864421968009664,0,0,0,0,1
2013-09-12,0.03400870314091464,0,0,1,0,0
2013-09-13,-0.009097278851501134,1,0,0,0,0
2013-09-16,0.015536742189232067,0,1,0,0,0
2013-09-17,0.010431127770272886,0,0,0,1,0
2013-09-18,-0.0646937094052571,0,0,0,0,1
2013-09-19,-0.031640934536258825,0,0,1,0,0
2013-09-20,-0.0030395108143480565,1,0,0,0,0
2013-09-23,0.09070126100895992,0,1,0,0,0
2013-09-24,-0.016072710633561638,0,0,0,1,0
2013-09-25,-0.004971569261613573,0,0,0,0,1
2013-09-26,0.0035688929277664094,0,0,1,0,0
2013-09-27,0.09957322736470009,1,0,0,0,0
2013-09-30,0.0737387024909344,0,1,0,0,0
2013-10-01,-0.06385544549745659,0,0,0,1,0
2013-10-02,0.06821109538087167,0,0,0,0,1
2013-10-03,0.06445781145997076,0,0,1,0,0
2013-10-04,-0.052631595990962565,1,0,0,0,0
2013-10-07,0.1594982146236672,0,1,0,0,0
2013-10-08,0.04791346277623876,0,0,0,1,0
2013-10-09,-0.03638150273189711,0,0,0,0,1
2013-10-10,-0.15918371318926683,0,0,1,0,0
2013-10-11,-0.04611646215521603,1,0,0,0,0
2013-10-14,0.02226459426527505,0,1,0,0,0
2013-10-15,0.1611698943231512,0,0,0,1,0
2013-10-16,-0.2116827353464823,0,0,0,0,1
2013-10-17,-0.08361662085118449,0,0,1,0,0
2013-10-18,-0.032640919534504986,1,0,0,0,0
2013-10-21,0.009202445238506662,0,1,0,0,0
2013-10-22,0.012917939077892626,0,0,0,1,0
2013-10-23,0.006751699407577139,0,0,0,0,1
2013-10-24,-0.01639346242757722,0,0,1,0,0
2013-10-25,-0.008333307444446825,1,0,0,0,0
2013-10-28,0.016806742892612858,0,1,0,0,0
2013-10-29,0.007513104781576629,0,0,0,1,0
2013-10-30,0.01789707485824321,0,0,0,0,1
2013-10-31,0.007326035477244419,0,0,1,0,0
2013-11-01,-0.034181837602095144,1,0,0,0,0
2013-11-04,-0.026355379128995104,0,1,0,0,0
2013-11-05,0.026295448148736078,0,0,0,1,0
2013-11-06,-0.04521479734529277,0,0,0,0,1
2013-11-07,0.0978689631926879,0,0,1,0,0
2013-11-08,-0.07260965060828106,1,0,0,0,0
2013-11-11,-0.028682162519415355,0,1,0,0,0
2013-11-12,0.023144450760834934,0,0,0,1,0
2013-11-13,-0.02340087708283367,0,0,0,0,1
2013-11-14,-0.01198087593611663,0,0,1,0,0
2013-11-15,-0.014551358677530435,1,0,0,0,0
2013-11-18,0.07465142185491458,0,1,0,0,0
2013-11-19,0.022137401023532677,0,0,0,1,0
2013-11-20,0.000746771841010796,0,0,0,0,1
2013-11-21,-0.055223865088387836,0,0,1,0,0
2013-11-22,-0.03159554686819677,1,0,0,0,0
2013-11-25,0.043229993725663274,0,1,0,0,0
2013-11-26,0.0015637574529574483,0,0,0,1,0
2013-11-27,0.013270813196797349,0,0,0,0,1
2013-11-29,0.05546997630361705,1,0,0,0,0
2013-12-02,0.0386861124343052,0,1,0,0,0
2013-12-03,0.022487748333985147,0,0,0,1,0
2013-12-04,0.01030925199752164,0,0,0,0,1
2013-12-05,0.025850348256563294,0,0,1,0,0
2013-12-06,-0.08554376448139911,1,0,0,0,0
2013-12-09,-0.021754908742911305,0,1,0,0,0
2013-12-10,0.031134179645663007,0,0,0,1,0
2013-12-11,0.10855501405075607,0,0,0,0,1
2013-12-12,0.0077820937072214935,0,0,1,0,0
2013-12-13,0.014157031375087392,1,0,0,0,0
2013-12-16,0.017132008492542372,0,1,0,0,0
2013-12-17,0.011228845297374335,0,0,0,1,0
2013-12-18,-0.14867359838695482,0,0,0,0,1
2013-12-19,0.02536227702593763,0,0,1,0,0
2013-12-20,-0.025441672535863935,1,0,0,0,0
2013-12-23,-0.054387237278804124,0,1,0,0,0
2013-12-24,-0.0429448175808983,0,0,0,1,0
2013-12-26,-0.012019200643607952,0,0,1,0,0
2013-12-27,0.010543399452174862,1,0,0,0,0
2013-12-30,0.08828253435810707,0,1,0,0,0
2013-12-31,0.011799398411569628,0,0,0,1,0
2014-01-02,0.03717195811089913,0,0,1,0,0
2014-01-03,-0.033028765177361974,1,0,0,0,0
2014-01-06,-0.015261630425426054,0,1,0,0,0
2014-01-07,-0.04649447273600005,0,0,0,1,0
2014-01-08,-0.0038699837801553505,0,0,0,0,1
2014-01-09,0.0015540371360929228,0,0,1,0,0
2014-01-10,-0.05818463770549964,1,0,0,0,0
2014-01-13,0.09390439517371685,0,1,0,0,0
2014-01-14,-0.07530120633340298,0,0,0,1,0
2014-01-15,0.0,0,0,0,0,1
2014-01-16,0.020358306631616863,0,0,1,0,0
2014-01-17,-0.007182773703583223,1,0,0,0,0
2014-01-21,0.03456594209648123,0,0,0,1,0
2014-01-22,-0.00233098160357037,0,0,0,0,1
2014-01-23,0.07242992944889814,0,0,1,0,0
2014-01-24,0.3173564841401959,1,0,0,0,0
2014-01-27,-0.0396912534498407,0,1,0,0,0
2014-01-28,-0.09299654870631502,0,0,0,1,0
2014-01-29,0.09810127671034996,0,0,0,0,1
2014-01-30,-0.0034581823990311733,0,0,1,0,0
2014-01-31,0.06477726272871087,1,0,0,0,0
2014-02-03,0.16458450362624166,0,1,0,0,0
2014-02-04,-0.10867536686880352,0,0,0,1,0
2014-02-05,0.04395605053685214,0,0,0,0,1
2014-02-06,-0.13634090810442445,0,0,1,0,0
2014-02-07,-0.11259429088362605,1,0,0,0,0
2014-02-10,-0.0019620492508853893,0,1,0,0,0
2014-02-11,-0.04914809886965221,0,0,0,1,0
2014-02-12,-0.014472779795617896,0,0,0,0,1
2014-02-13,-0.011188800369091978,0,0,1,0,0
2014-02-14,-0.040311218858470776,1,0,0,0,0
2014-02-18,0.022107604825465588,0,0,0,1,0
2014-02-19,0.1175198361852916,0,0,0,0,1
2014-02-20,-0.04580645407399819,0,0,1,0,0
2014-02-21,-0.00743743454773238,1,0,0,0,0
2014-02-24,-0.030654002287778925,0,1,0,0,0
2014-02-25,-0.0393534423019648,0,0,0,1,0
2014-02-26,0.049743986933475925,0,0,0,0,1
2014-02-27,-0.021602816123754587,0,0,1,0,0
2014-02-28,-0.0028490001397227793,1,0,0,0,0
2014-03-03,0.1428571428571428,0,1,0,0,0
2014-03-04,-0.11874997615814209,0,0,0,1,0
2014-03-05,-0.014893619323794849,0,0,0,0,1
2014-03-06,0.023038134407106003,0,0,1,0,0
2014-03-07,-0.007037324503960218,1,0,0,0,0
2014-03-10,0.0063784659658230325,0,1,0,0,0
2014-03-11,0.04225354855837682,0,0,0,1,0
2014-03-12,-0.02229729185494489,0,0,0,0,1
2014-03-13,0.12093980746587918,0,0,1,0,0
2014-03-14,0.0986436775094306,1,0,0,0,0
2014-03-17,-0.12233442137121031,0,1,0,0,0
2014-03-18,-0.07161124430775656,0,0,0,1,0
2014-03-19,0.041322273338813664,0,0,0,0,1
2014-03-20,-0.039682502138671416,0,0,1,0,0
2014-03-21,0.03305781867105084,1,0,0,0,0
2014-03-24,0.006000010172525938,0,1,0,0,0
2014-03-25,-0.07090786507651003,0,0,0,1,0
2014-03-26,0.0649072623181115,0,0,0,0,1
2014-03-27,-0.020763590976567547,0,0,1,0,0
2014-03-28,-0.014363887810587506,1,0,0,0,0
2014-03-31,-0.03677999573791624,0,1,0,0,0
2014-04-01,-0.056195945716143836,0,0,0,1,0
2014-04-02,-0.0007633762282924783,0,0,0,0,1
2014-04-03,0.021390353682756436,0,0,1,0,0
2014-04-04,0.04412865801331445,1,0,0,0,0
2014-04-07,0.11532948798551401,0,1,0,0,0
2014-04-08,-0.04367369074050209,0,0,0,1,0
2014-04-09,-0.07186035082788733,0,0,0,0,1
2014-04-10,0.14978297353174175,0,0,1,0,0
2014-04-11,0.07174325479494414,1,0,0,0,0
2014-04-14,-0.05402231586610484,0,1,0,0,0
2014-04-15,-0.031036681237183728,0,0,0,1,0
2014-04-16,-0.09160790409689579,0,0,0,0,1
2014-04-17,-0.057827971146039436,0,0,1,0,0
2014-04-21,-0.008233507447903965,0,1,0,0,0
2014-04-22,-0.00452833355597726,0,0,0,1,0
2014-04-23,0.0060652676213388546,0,0,0,0,1
2014-04-24,0.003767839889658342,0,0,1,0,0
2014-04-25,0.055555611242245284,1,0,0,0,0
2014-04-28,-0.006401148641668741,0,1,0,0,0
2014-04-29,-0.018611325977958226,0,0,0,1,0
2014-04-30,-0.02188185192561176,0,0,0,0,1
2014-05-01,-0.011931383238828808,0,0,1,0,0
2014-05-02,-0.025660388874557793,1,0,0,0,0
2014-05-05,0.029434556075311757,0,1,0,0,0
2014-05-06,0.03837473516521572,0,0,0,1,0
2014-05-07,-0.028985548309857667,0,0,0,0,1
2014-05-08,0.0022388572760869696,0,0,1,0,0
2014-05-09,-0.037974699723967054,1,0,0,0,0
2014-05-12,-0.053405613775781124,0,1,0,0,0
2014-05-13,-0.008176568400518947,0,0,0,1,0
2014-05-14,0.0032976060573493005,0,0,0,0,1
2014-05-15,0.0821692681783881,0,0,1,0,0
2014-05-16,-0.055429042648575844,1,0,0,0,0
2014-05-19,-0.0016076772318298627,0,1,0,0,0
2014-05-20,0.04347825753107082,0,0,0,1,0
2014-05-21,-0.0810185329972416,0,0,0,0,1
2014-05-22,0.010075557270905922,0,0,1,0,0
2014-05-23,-0.05569410566632382,1,0,0,0,0
2014-05-27,0.0132042761212956,0,0,0,1,0
2014-05-28,0.01476977175616101,0,0,0,0,1
2014-05-29,-0.00941786022923452,0,0,1,0,0
2014-05-30,-0.014693178978214982,1,0,0,0,0
2014-06-02,0.01578950098236831,0,1,0,0,0
2014-06-03,0.025043174763702103,0,0,0,1,0
2014-06-04,0.01769166303046532,0,0,0,0,1
2014-06-05,-0.033112551411966895,0,0,1,0,0
2014-06-06,-0.08133567963337107,1,0,0,0,0
2014-06-09,0.03914259964697164,0,1,0,0,0
2014-06-10,-0.014349762590682436,0,0,0,1,0
2014-06-11,0.05550506124255339,0,0,0,0,1
2014-06-12,0.08275862125664335,0,0,1,0,0
2014-06-13,-0.030254785170820475,1,0,0,0,0
2014-06-16,0.03858779159100423,0,1,0,0,0
2014-06-17,-0.046640254285013394,0,0,0,1,0
2014-06-18,-0.12023223154958551,0,0,0,0,1
2014-06-19,0.0009425286715765147,0,0,1,0,0
2014-06-20,0.021657297400105913,1,0,0,0,0
2014-06-23,0.011981489050324923,0,1,0,0,0
2014-06-24,0.10473593990427132,0,0,0,1,0
2014-06-25,-0.044517721084779804,0,0,0,0,1
2014-06-26,0.003451247741709018,0,0,1,0,0
2014-06-27,-0.03181426327757764,1,0,0,0,0
2014-06-30,0.027531035492098566,0,1,0,0,0
2014-07-01,-0.03630078542541626,0,0,0,1,0
2014-07-02,-0.02959640672611552,0,0,0,0,1
2014-07-03,-0.0462107221906094,0,0,1,0,0
2014-07-07,0.09786824212682688,0,1,0,0,0
2014-07-08,0.05736978136868842,0,0,0,1,0
2014-07-09,-0.02754590453385386,0,0,0,0,1
2014-07-10,0.0806867437628469,0,0,1,0,0
2014-07-11,-0.040508357641044546,1,0,0,0,0
2014-07-14,-0.02152319789105339,0,1,0,0,0
2014-07-15,0.011844360993009007,0,0,0,1,0
2014-07-16,-0.08026756146195724,0,0,0,0,1
2014-07-17,0.32181817835027515,0,0,1,0,0
2014-07-18,-0.17056393044998797,1,0,0,0,0
2014-07-21,0.0621890525625568,0,1,0,0,0
2014-07-22,-0.044496536286264265,0,0,0,1,0
2014-07-23,-0.05882347441324487,0,0,0,0,1
2014-07-24,0.027777750183035854,0,0,1,0,0
2014-07-25,0.0717904912872509,1,0,0,0,0
2014-07-28,-0.010244221045330848,0,1,0,0,0
2014-07-29,0.05732478417994069,0,0,0,1,0
2014-07-30,0.0037650746792354806,0,0,0,0,1
2014-07-31,0.27156795648555065,0,0,1,0,0
2014-08-01,0.004719759298239756,1,0,0,0,0
2014-08-04,-0.11215506306962153,0,1,0,0,0
2014-08-05,0.11574080469046288,0,0,0,1,0
2014-08-06,-0.029638409906725394,0,0,0,0,1
2014-08-07,0.017715271430144286,0,0,1,0,0
2014-08-08,-0.05342133240095359,1,0,0,0,0
2014-08-11,-0.09765382820703672,0,1,0,0,0
2014-08-12,-0.007027366901776744,0,0,0,1,0
2014-08-13,-0.08704886666303557,0,0,0,0,1
2014-08-14,-0.03720926794035173,0,0,1,0,0
2014-08-15,0.05877613025378947,1,0,0,0,0
2014-08-18,-0.06311786675160536,0,1,0,0,0
2014-08-19,-0.008928543782631637,0,0,0,1,0
2014-08-20,-0.035217060100930175,0,0,0,0,1
2014-08-21,-0.0016977508100767258,0,0,1,0,0
2014-08-22,-0.024659860221839525,1,0,0,0,0
2014-08-25,0.020052269998412697,0,1,0,0,0
2014-08-26,-0.005982879997039503,0,0,0,1,0
2014-08-27,0.012897645490477672,0,0,0,0,1
2014-08-28,0.022920243114094907,0,0,1,0,0
2014-08-29,0.0033194988564217986,1,0,0,0,0
2014-09-02,0.013234064962179604,0,0,0,1,0
2014-09-03,0.008979563810387337,0,0,0,0,1
2014-09-04,0.02265377786594369,0,0,1,0,0
2014-09-05,-0.04351267213575738,1,0,0,0,0
2014-09-08,0.04714637614807704,0,1,0,0,0
2014-09-09,0.06635072375293904,0,0,0,1,0
2014-09-10,-0.04592591744882091,0,0,0,0,1
2014-09-11,-0.006211174145593357,0,0,1,0,0
2014-09-12,0.039843767287675025,1,0,0,0,0
2014-09-15,0.06085645682990215,0,1,0,0,0
2014-09-16,-0.09844195145811196,0,0,0,1,0
2014-09-17,-0.006284361868248767,0,0,0,0,1
2014-09-18,-0.04901185013878406,0,0,1,0,0
2014-09-19,0.0066500353683962565,1,0,0,0,0
2014-09-22,0.13047068278279172,0,1,0,0,0
2014-09-23,0.09057711926955103,0,0,0,1,0
2014-09-24,-0.11118551999202819,0,0,0,0,1
2014-09-25,0.17859832734010972,0,0,1,0,0
2014-09-26,-0.05051150540353444,1,0,0,0,0
2014-09-29,0.07609421762551927,0,1,0,0,0
2014-09-30,0.020650809334120446,0,0,0,1,0
2014-10-01,0.024524808806127174,0,0,0,0,1
2014-10-02,-0.032914378647190934,0,0,1,0,0
2014-10-03,-0.09962869256679319,1,0,0,0,0
2014-10-06,0.06254294401944938,0,1,0,0,0
2014-10-07,0.11254855889386106,0,0,0,1,0
2014-10-08,-0.12151168683465974,0,0,0,0,1
2014-10-09,0.24156192290789513,0,0,1,0,0
2014-10-10,0.1321961360329975,1,0,0,0,0
2014-10-13,0.16007531333185532,0,1,0,0,0
2014-10-14,-0.07508110876408136,0,0,0,1,0
2014-10-15,0.10881963328692312,0,0,0,0,1
2014-10-16,-0.002770070975709582,0,0,1,0,0
2014-10-17,-0.1273809878824329,1,0,0,0,0
2014-10-20,-0.1555252438331446,0,1,0,0,0
2014-10-21,-0.13408722735801504,0,0,0,1,0
2014-10-22,0.11131846542414614,0,0,0,0,1
2014-10-23,-0.07498601508993408,0,0,1,0,0
2014-10-24,-0.025408352017387448,1,0,0,0,0
2014-10-27,-0.004345108142282728,0,1,0,0,0
2014-10-28,-0.10286786022607552,0,0,0,1,0
2014-10-29,0.05281440285442196,0,0,0,0,1
2014-10-30,-0.04158410406796553,0,0,1,0,0
2014-10-31,-0.033746605326756884,1,0,0,0,0
2014-11-03,0.04989307359857631,0,1,0,0,0
2014-11-04,0.010862240737187001,0,0,0,1,0
