Date,neural network output
2020-04-14,0.43524918
2020-04-15,0.55749345
2020-04-16,0.55749345
2020-04-17,0.3092103
2020-04-20,0.55749345
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,3.6122955e-38
2020-04-29,2.1809493e-34
2020-04-30,1.4125504e-32
2020-05-01,2.0261652e-25
2020-05-04,6.0527976e-25
2020-05-05,2.492982e-21
2020-05-06,1.6479822e-19
2020-05-07,5.400643e-18
2020-05-08,8.074536e-21
2020-05-11,1.1112138e-16
2020-05-12,3.358026e-15
2020-05-13,3.3617545e-12
2020-05-14,1.0615101e-11
2020-05-15,3.116249e-13
2020-05-18,1.05265144e-10
2020-05-19,2.0087331e-11
2020-05-20,6.372789e-08
2020-05-21,7.919587e-09
2020-05-22,2.9653045e-06
2020-05-26,1.0542766e-05
2020-05-27,3.1264142e-06
2020-05-28,0.00023165345
2020-05-29,0.0069906116
2020-06-01,3.191431e-05
2020-06-02,0.0008305013
2020-06-03,3.877533e-05
2020-06-04,8.491706e-05
2020-06-05,0.030438095
2020-06-08,8.25297e-05
2020-06-09,0.0868119
2020-06-10,0.03307417
2020-06-11,0.021983415
2020-06-12,6.227542e-05
2020-06-15,0.0023891926
2020-06-16,0.045464724
2020-06-17,0.2010831
2020-06-18,0.14978701
2020-06-19,0.20619038
2020-06-22,0.10898101
2020-06-23,0.6674005
2020-06-24,0.15967733
2020-06-25,0.076137334
2020-06-26,0.09441933
2020-06-29,0.09638879
2020-06-30,0.6112188
2020-07-01,0.17314607
2020-07-02,0.050551027
2020-07-06,0.027238041
2020-07-07,0.9042985
2020-07-08,0.06854275
2020-07-09,0.014134228
2020-07-10,0.030844092
2020-07-13,0.36335137
2020-07-14,0.5013819
2020-07-15,0.48767862
2020-07-16,0.75532365
2020-07-17,0.8826049
2020-07-20,0.60082597
2020-07-21,0.81172645
2020-07-22,0.9078987
2020-07-23,0.9516269
2020-07-24,0.93429214
2020-07-27,0.37205207
2020-07-28,0.9319825
2020-07-29,0.5115572
2020-07-30,0.89493734
2020-07-31,0.4375595
2020-08-03,0.91668075
2020-08-04,0.8897958
2020-08-05,0.8958663
2020-08-06,0.9218481
2020-08-07,0.9538853
2020-08-10,0.9743821
2020-08-11,0.9303241
2020-08-12,0.015044659
2020-08-13,0.947433
2020-08-14,0.96949875
2020-08-17,0.9466673
2020-08-18,0.9945489
2020-08-19,0.96812856
2020-08-20,0.99956274
2020-08-21,0.9607092
2020-08-24,0.98825645
2020-08-25,0.93988633
2020-08-26,0.949966
2020-08-27,0.951643
2020-08-28,0.704259
2020-08-31,0.9351783
2020-09-01,0.9653705
2020-09-02,0.9295013
2020-09-03,0.9408862
2020-09-04,0.009002417
2020-09-08,0.86305225
2020-09-09,0.034260362
2020-09-10,0.9531597
2020-09-11,0.24970323
2020-09-14,0.82263315
2020-09-15,0.9199959
2020-09-16,0.9153085
2020-09-17,0.8687148
2020-09-18,0.9349159
2020-09-21,0.8284566
2020-09-22,0.9748361
2020-09-23,0.91779935
2020-09-24,0.30040485
2020-09-25,0.3790138
2020-09-28,0.9079921
2020-09-29,0.9070941
2020-09-30,0.911798
2020-10-01,0.15140629
2020-10-02,0.6802887
2020-10-05,0.28054506
2020-10-06,0.9088206
2020-10-07,0.4222699
2020-10-08,0.91659284
2020-10-09,0.9059249
2020-10-12,0.90684026
2020-10-13,0.93249416
2020-10-14,0.94587386
2020-10-15,0.9360603
2020-10-16,0.9134195
2020-10-19,0.84373474
2020-10-20,0.43744454
2020-10-21,0.94900894
2020-10-22,0.9476268
2020-10-23,0.9400338
2020-10-26,0.90390605
2020-10-27,0.8475796
2020-10-28,0.9850835
2020-10-29,0.017994136
2020-10-30,0.26675606
2020-11-02,0.3924569
2020-11-03,0.2759171
2020-11-04,0.60370773
2020-11-05,0.47416377
2020-11-06,0.31870633
2020-11-09,0.38762683
2020-11-10,0.99999344
2020-11-11,0.27481103
2020-11-12,0.86155844
2020-11-13,0.03654486
2020-11-16,0.54924834
2020-11-17,0.8831855
2020-11-18,0.8591069
2020-11-19,0.22115672
2020-11-20,0.95089805
2020-11-23,0.31444797
2020-11-24,0.960789
2020-11-25,0.930426
2020-11-27,0.96372175
2020-11-30,0.9604569
2020-12-01,0.56671953
2020-12-02,0.26580405
2020-12-03,0.95796716
2020-12-04,0.9505616
2020-12-07,0.9455064
2020-12-08,0.70829433
2020-12-09,0.96551275
2020-12-10,0.7392858
2020-12-11,0.95373034
2020-12-14,0.9542072
2020-12-15,0.9575361
2020-12-16,0.95208967
2020-12-17,0.96140385
2020-12-18,0.9659411
2020-12-21,0.97398555
2020-12-22,0.8897863
2020-12-23,0.9866048
2020-12-24,0.9609493
2020-12-28,0.9672016
2020-12-29,0.9539227
2020-12-30,0.98955595
2020-12-31,0.98077637
2021-01-04,0.9448195
2021-01-05,0.9851289
2021-01-06,0.93211913
2021-01-07,0.9341154
2021-01-08,0.939669
2021-01-11,0.86528647
2021-01-12,0.9806024
2021-01-13,0.9770448
2021-01-14,0.9849767
2021-01-15,0.9751847
2021-01-19,0.97651446
2021-01-20,0.9321424
2021-01-21,0.9300656
2021-01-22,0.9788372
2021-01-25,0.9746623
2021-01-26,0.97930133
2021-01-27,0.9857524
2021-01-28,0.9945015
2021-01-29,0.09892982
2021-02-01,0.9922334
2021-02-02,0.60301805
2021-02-03,0.29051858
2021-02-04,0.9948435
2021-02-05,0.99849164
2021-02-08,0.99564147
2021-02-09,0.9799688
2021-02-10,0.9934597
2021-02-11,0.9941389
2021-02-12,0.98916817
2021-02-16,0.9833529
2021-02-17,0.97256297
2021-02-18,0.9910754
2021-02-19,0.9901078
2021-02-22,0.9693683
2021-02-23,0.98826784
2021-02-24,0.985623
2021-02-25,0.97684145
2021-02-26,0.9889819
2021-03-01,0.9765855
2021-03-02,0.12566179
2021-03-03,0.98609304
2021-03-04,0.9890646
2021-03-05,0.99275315
2021-03-08,0.9738175
2021-03-09,0.9797574
2021-03-10,0.97251123
2021-03-11,0.97734827
2021-03-12,0.96417356
2021-03-15,0.83989704
2021-03-16,0.95919
2021-03-17,0.95607793
2021-03-18,0.9357011
2021-03-19,0.13244677
2021-03-22,0.94903874
2021-03-23,0.94126743
2021-03-24,0.9749815
2021-03-25,0.34116393
2021-03-26,0.896127
2021-03-29,0.08861691
2021-03-30,0.9753418
2021-03-31,0.9752102
2021-04-01,0.90440226
2021-04-05,0.33405775
2021-04-06,0.9670758
2021-04-07,0.9708708
2021-04-08,0.9771199
2021-04-09,0.96030873
2021-04-12,0.96294856
2021-04-13,0.97448397
2021-04-14,0.9638697
2021-04-15,0.97648823
2021-04-16,0.9696055
2021-04-19,0.9584162
2021-04-20,0.9761648
2021-04-21,0.9770582
2021-04-22,0.95063674
2021-04-23,0.6731237
2021-04-26,0.97014797
2021-04-27,0.9770427
2021-04-28,0.9744624
2021-04-29,0.97912645
2021-04-30,0.9765067
2021-05-03,0.9792179
2021-05-04,0.9416727
2021-05-05,0.96912855
2021-05-06,0.96902514
2021-05-07,0.9520743
2021-05-10,0.9451236
2021-05-11,0.966164
2021-05-12,0.9761164
2021-05-13,0.9828366
2021-05-14,0.833368
2021-05-17,0.8432696
2021-05-18,0.95883095
2021-05-19,0.99863684
2021-05-20,0.98236305
2021-05-21,0.94850254
2021-05-24,0.95861477
2021-05-25,0.9683126
2021-05-26,0.975811
2021-05-27,0.9629489
2021-05-28,0.962291
2021-06-01,0.9603952
2021-06-02,0.96921134
2021-06-03,0.9662174
2021-06-04,0.97482723
2021-06-07,0.95580095
2021-06-08,0.9657295
2021-06-09,0.9709573
2021-06-10,0.9693438
2021-06-11,0.8982355
2021-06-14,0.93475795
2021-06-15,0.9522449
2021-06-16,0.98281515
2021-06-17,0.965345
2021-06-18,0.9998878
2021-06-21,0.9659033
2021-06-22,0.5554109
2021-06-23,0.9544716
2021-06-24,0.9697355
2021-06-25,0.94965005
2021-06-28,0.95594704
2021-06-29,0.9395416
2021-06-30,0.9780761
2021-07-01,0.94038475
2021-07-02,0.91012377
2021-07-06,0.92553973
2021-07-07,0.9624214
2021-07-08,0.9029184
2021-07-09,0.95940363
2021-07-12,0.03752765
2021-07-13,0.96473217
2021-07-14,0.95537925
2021-07-15,0.9362385
2021-07-16,0.9321314
2021-07-19,0.89824915
2021-07-20,0.9664079
2021-07-21,0.43121082
2021-07-22,0.18147615
2021-07-23,0.90271485
2021-07-26,0.9039331
2021-07-27,0.93086106
2021-07-28,0.89019114
2021-07-29,0.4517003
2021-07-30,0.89177465
2021-08-02,0.95043564
2021-08-03,0.9193424
2021-08-04,0.9237889
2021-08-05,0.95945644
2021-08-06,0.8734356
2021-08-09,0.94580424
2021-08-10,0.9487747
2021-08-11,0.9393674
2021-08-12,0.937534
2021-08-13,0.93536764
2021-08-16,0.9880903
2021-08-17,0.95925987
2021-08-18,0.93409324
2021-08-19,0.9616827
2021-08-20,0.9489093
2021-08-23,0.91439056
2021-08-24,0.93570966
2021-08-25,0.9545555
2021-08-26,0.93386936
2021-08-27,0.9214394
2021-08-30,0.5614651
2021-08-31,0.9553014
2021-09-01,0.97937316
2021-09-02,0.6420246
2021-09-03,0.9487668
2021-09-07,0.9094963
2021-09-08,0.9992993
2021-09-09,0.99768054
2021-09-10,0.9982575
2021-09-13,0.84555453
2021-09-14,0.96013594
2021-09-15,0.96819514
2021-09-16,0.9101314
2021-09-17,0.8450288
2021-09-20,0.8779753
2021-09-21,0.8728212
2021-09-22,0.64772534
2021-09-23,0.67369014
2021-09-24,0.21773672
2021-09-27,0.8724565
2021-09-28,0.9475963
2021-09-29,0.395995
2021-09-30,0.92024374
